Subject,Contrast,Correlation,Energy,Homogeneity,ASM,Dissimilarity,Entropy,LBP_Mean,LBP_STD
s0038.png,119.54793636076084,0.9744242863034264,0.9442646373958894,0.9585766759519944,0.8916359791557104,1.076437878320772,0.6506564595644363,23.40396990085728,2.8002010932779116
s0039.png,136.9359818307858,0.9517537165691577,0.9535656847608719,0.9607297957446007,0.9092878291360588,1.0826862596559388,0.5697326889320301,23.481640898499823,2.79332467237692
s0040.png,191.20677700108266,0.969063447080515,0.9270798561332527,0.9428872693177485,0.8594773877367157,1.4419948908780176,0.8304254529624078,23.206043956043956,3.249669772591325
s0041.png,44.36187114520115,0.9322713794327059,0.9915625578835295,0.9923755833481521,0.9831963411478606,0.3013954898948852,0.11870232888526941,23.901663974758666,1.2606638313776248
s0042.png,73.35659033215377,0.9520266533172435,0.9824880396412666,0.9851070980049629,0.9652828429065139,0.49441343779496694,0.2294399047329372,23.785606244766768,1.775609795477834
s0043.png,82.30310511300155,0.961887512188218,0.9716682387131735,0.9762735711961683,0.9441393340357918,0.635272827573379,0.36806707940451944,23.65905808315279,2.220227490690944
s0044.png,194.91475706843988,0.9756353558333373,0.9009440753115258,0.9212978075391218,0.8117006317599015,1.8001264665892416,1.1036494748739276,22.896539630582183,3.775743713660263
s0045.png,164.89980426456205,0.978048797893165,0.9103613732473687,0.928586083916672,0.8287583416351649,1.458794940194842,1.0078454213235695,22.99827655669457,3.6089138989871636
s0046.png,138.47865223952527,0.9500604629583462,0.9666796598909806,0.9749869478549926,0.9344698592868251,0.8898378866049422,0.40842637706948287,23.633602272156036,2.282879797089071
s0047.png,48.269963798332554,0.9308582733466754,0.9921299128383293,0.9937785610734644,0.9843217904313964,0.2649446880190792,0.10910276251314434,23.90684760956175,1.2024161941144955
s0048.png,157.44992574111777,0.9661462963320648,0.9471141855670828,0.957691336636109,0.8970255751512484,1.1379195439201777,0.6210094452737647,23.41602697731453,2.839923947696843
s0049.png,211.26739066718682,0.9700463597600077,0.9076295091405714,0.9285557971983706,0.823791789249444,1.7110980042176507,1.0411857200458574,23.023520084566595,3.6083877375328415
s0050.png,52.988960247954154,0.951791524502042,0.9844889778513208,0.9864525168977801,0.9692186124924607,0.3984202485691623,0.21575176255510356,23.820378151260503,1.6766840962830383
s0051.png,46.10285834133675,0.9621859805458748,0.9858490695014931,0.9882864674459819,0.9718984298349367,0.34376435509112824,0.18963361728182312,23.83609069390806,1.5775870594384775
s0052.png,161.11138138839218,0.972145151380755,0.9339539040889323,0.9523937927762729,0.8722702455437934,1.230331243532131,0.7430222359587452,23.30949806949807,2.9733634963886444
s0053.png,144.71552963164282,0.9783126093304004,0.9230321073211509,0.9424570968644148,0.8519886279955751,1.281612459497017,0.8642993278589974,23.16840820923539,3.2123652033500187
s0054.png,136.0428083881544,0.9535861150427579,0.9620510434966423,0.9669284774302046,0.9255424048564462,1.0500581285425796,0.47443993980268706,23.55769403824522,2.560189038115514
s0055.png,102.64004543938158,0.9732571645261322,0.954535868581077,0.9634255470942136,0.9111389296056184,0.871595904852853,0.5549516829992888,23.48837849936297,2.6300521623738873
